time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_big_chance_missed,statistics_hit_woodwork,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_saved_shots_from_inside_the_box,statistics_penalty_won,statistics_penalty_conceded,statistics_clearance_off_line,player_captain,statistics_punches,statistics_goals_prevented,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_goal,statistics_last_man_tackle,statistics_penalty_miss
Fortaleza,2024,30,home,Fortaleza,Botafogo,Estádio Castelão,Brasileirão Série A,1,1,Juan Pablo Vojvoda,Artur Jorge,Emmanuel Martínez,8,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,30,home,Fortaleza,Botafogo,Estádio Castelão,Brasileirão Série A,1,1,Juan Pablo Vojvoda,Artur Jorge,Kervin Andrade,77,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,30,home,Fortaleza,Botafogo,Estádio Castelão,Brasileirão Série A,1,1,Juan Pablo Vojvoda,Artur Jorge,Kauan Rodrigues,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,João Ricardo,1,G,FALSE,21,14,14,7,1,NA,NA,5,90,34,7.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Emanuel Brítez,19,D,FALSE,15,11,4,2,2,NA,1,NA,45,26,6.9,6,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Benjamin Kuscevic,13,D,FALSE,29,22,3,NA,6,11,NA,NA,90,51,7.4,8,NA,NA,1,1,NA,NA,4,NA,NA,4,NA,2,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Titi,4,D,FALSE,35,30,7,3,1,1,NA,NA,90,40,6.6,5,NA,NA,2,5,NA,NA,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Bruno Pacheco,6,D,FALSE,42,29,6,NA,3,2,1,NA,90,62,6.7,20,2,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Yago Pikachu,22,M,FALSE,10,7,NA,NA,NA,NA,NA,NA,60,14,6.4,5,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Hércules,35,M,FALSE,17,11,2,1,1,NA,NA,NA,60,21,6.3,8,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Pedro Augusto,28,M,FALSE,22,16,2,NA,6,NA,1,NA,75,33,6.7,9,NA,NA,1,5,NA,NA,1,3,NA,1,NA,4,1,1,NA,NA,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Tomás Pochettino,7,M,FALSE,26,15,5,2,9,1,6,NA,90,51,7.4,18,4,2,1,6,2,2,3,4,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Juan Martín Lucero,9,F,FALSE,19,10,1,1,3,3,2,NA,90,31,6.7,13,NA,NA,1,2,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Imanol Machuca,39,F,FALSE,14,10,NA,NA,3,NA,1,NA,60,25,6.8,7,2,1,2,5,NA,NA,NA,2,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Tinga,2,D,TRUE,17,12,3,1,NA,NA,NA,NA,45,25,6.5,6,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Matheus Rossetto,16,M,TRUE,24,17,4,2,3,NA,1,NA,30,28,6.7,7,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Marinho,11,F,TRUE,6,3,NA,NA,2,NA,1,NA,30,19,7,10,2,NA,NA,3,3,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Moisés,21,F,TRUE,11,8,NA,NA,2,NA,NA,NA,30,14,7.1,3,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Kervin Andrade,77,F,TRUE,3,2,1,1,1,NA,NA,NA,15,7,7.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Tomás Cardona,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Dudu,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Kauan Rodrigues,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Emmanuel Martínez,8,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Zé Welison,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,31,away,Boca Juniors,Fortaleza,Alberto Jose Armando,"Copa Sudamericana, Group D",1,1,NA,Juan Pablo Vojvoda,Pedro Rocha,32,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,João Ricardo,1,G,FALSE,21,13,9,1,NA,NA,NA,1,90,25,6.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Tinga,2,D,FALSE,46,34,6,2,3,NA,NA,NA,90,62,6.6,17,2,1,2,3,NA,NA,1,NA,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Benjamin Kuscevic,13,D,FALSE,44,42,NA,NA,5,4,NA,NA,90,54,6.4,5,NA,NA,4,6,NA,NA,2,1,NA,4,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Titi,4,D,FALSE,42,39,4,2,1,2,1,NA,84,47,6.4,3,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Felipe Jonatan,36,D,FALSE,31,23,3,1,7,2,1,NA,90,61,7,18,2,NA,NA,2,3,2,2,NA,2,4,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Tomás Pochettino,7,M,FALSE,26,20,1,NA,3,1,2,NA,73,45,7.3,16,11,3,1,4,1,NA,1,NA,2,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Zé Welison,17,M,FALSE,54,48,7,5,3,2,NA,NA,90,63,7,7,NA,NA,1,4,2,2,NA,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Matheus Rossetto,16,M,FALSE,35,32,3,2,2,NA,1,NA,73,42,6.7,7,NA,NA,NA,2,1,1,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Breno Lopes,26,M,FALSE,18,16,NA,NA,5,NA,4,NA,84,30,7,4,2,NA,4,5,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Juan Martín Lucero,9,F,FALSE,15,12,1,1,2,NA,NA,NA,90,22,7.6,3,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,NA,NA,2,1,1,NA,NA,0,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Marinho,11,F,FALSE,13,13,NA,NA,2,NA,1,NA,52,26,7,6,3,NA,NA,2,NA,NA,NA,2,1,NA,NA,1,NA,1,2,1,1,NA,NA,0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Yago Pikachu,22,M,TRUE,6,5,NA,NA,3,1,1,NA,38,17,6.8,8,2,NA,1,4,1,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Hércules,35,M,TRUE,13,11,1,NA,1,NA,NA,NA,17,17,7.5,4,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Imanol Machuca,39,F,TRUE,3,3,1,1,NA,NA,NA,NA,17,6,6.4,3,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Kervin Andrade,77,F,TRUE,2,2,NA,NA,1,1,NA,NA,13,8,6,3,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Moisés,21,F,TRUE,6,4,1,1,1,NA,NA,NA,13,10,6.8,4,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Bruno Pacheco,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Tomás Cardona,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Dudu,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Pedro Augusto,28,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Emmanuel Martínez,8,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,32,away,Vasco,Fortaleza,Estádio São Januário,Copa do Brasil,8,7,Rafael Paiva,Juan Pablo Vojvoda,Kauan Rodrigues,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,João Ricardo,1,G,FALSE,19,12,14,7,1,1,0,7,90,25,8.6,10,0,0,0,0,0,0,3,0,NA,1,0,0,0,NA,0,0,NA,5,0,0,NA,0,1,0,NA,NA,0,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,Tinga,2,D,FALSE,20,12,4,1,7,8,0,NA,90,32,7.1,13,1,1,1,4,1,1,3,0,NA,3,0,0,0,1,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,Emanuel Brítez,19,D,FALSE,21,14,5,2,5,3,0,NA,90,30,6.7,11,0,0,2,4,0,0,NA,0,NA,2,0,0,1,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,Tomás Cardona,25,D,FALSE,30,20,9,4,4,4,0,NA,90,37,6.6,12,0,0,3,8,0,0,1,3,NA,4,2,0,1,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,Bruno Pacheco,6,D,FALSE,14,9,1,0,7,0,1,NA,78,24,6.8,9,1,0,1,9,3,3,NA,2,NA,2,1,0,1,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,33,away,Sport Recife,Fortaleza,Ilha do Retiro,"Copa do Nordeste, Knockout stage",1,4,Pepa,Juan Pablo Vojvoda,Yago Pikachu,22,M,FALSE,22,15,6,5,5,0,3,NA,90,36,6.5,10,4,1,1,14,2,1,NA,1,1,0,3,0,0,1,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0.01,0.04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
